transcript_id	cluster_int	sample_id	expression_value
NEFL_NM_006158	2	S01556	0.04974088227412805
NEFL_NM_006158	2	S01563	0.022377756492315944
NEFL_NM_006158	2	S01698	0
NEFL_NM_006158	2	S01728	0.01064952492883655
NEFL_NM_006158	2	S01861	0.1751093773020354
NEFL_NM_006158	2	S01864	0.033351812141799005
NEFL_NM_006158	2	S02065	0.13696569172340736
NEFL_NM_006158	2	S02093	0.12357482508147755
NEFL_NM_006158	2	S02120	0.15608720332626103
NEFL_NM_006158	2	S02139	0.5414206721629256
NEFL_NM_006158	2	S02194	0.012030825218411872
NEFL_NM_006158	2	S02209	0.026205156909093776
NEFL_NM_006158	2	S02234	0.03163938915223276
NEFL_NM_006158	2	S02241	0.019754569182283077
NEFL_NM_006158	2	S02243	1.202010167316432
NEFL_NM_006158	2	S02244	0.017577044856524126
NEFL_NM_006158	2	S02246	0.12801222627075828
NEFL_NM_006158	2	S02248	0
NEFL_NM_006158	2	S02249	0.008752197686298188
NEFL_NM_006158	2	S02255	0.017639753377693183
NEFL_NM_006158	2	S02256	0.04127242468738572
NEFL_NM_006158	2	S02284	0.45471180223354196
NEFL_NM_006158	2	S02285	0.025975628967385034
NEFL_NM_006158	2	S02286	0.03645410016139037
NEFL_NM_006158	2	S02287	1.6308108230217002
NEFL_NM_006158	2	S02288	0.017738086252048396
NEFL_NM_006158	2	S02289	0.05918081450073033
NEFL_NM_006158	2	S02290	0.9078320796642385
NEFL_NM_006158	2	S02291	0.006800680084152179
NEFL_NM_006158	2	S02293	1.4564907715833793
NEFL_NM_006158	2	S02294	1.3666886996694814
NEFL_NM_006158	2	S02295	0.00897157831424057
NEFL_NM_006158	2	S02296	0
NEFL_NM_006158	2	S02297	0.03170572343036186
NEFL_NM_006158	2	S02298	0.10529590080411588
NEFL_NM_006158	2	S02299	1.0834993254728824
NEFL_NM_006158	2	S02322	0.22573641973380248
NEFL_NM_006158	2	S02328	2.2211470442468926
NEFL_NM_006158	2	S02342	0
NEFL_NM_006158	2	S02347	0.7819354175797532
NEFL_NM_006158	2	S02351	0.011179298995699968
NEFL_NM_006158	2	S02352	0.1937376859314285
NEFL_NM_006158	2	S02353	0.04605375010903301
NEFL_NM_006158	2	S02354	1.9254032345428338
NEFL_NM_006158	2	S02360	0.3777290264120726
NEFL_NM_006158	2	S02376	0.19011544011546833
NEFL_NM_006158	2	S02382	1.7226452572664857
NEFL_NM_006158	2	S02397	0.06115821165807382
NEFL_NM_006158	1	S00050	3.7150586936534804
NEFL_NM_006158	1	S00827	3.9916261471727243
NEFL_NM_006158	1	S00837	3.0911158687057965
NEFL_NM_006158	1	S00838	3.6228835094116776
NEFL_NM_006158	1	S01494	5.689164950103599
NEFL_NM_006158	1	S01578	4.5590634686517575
NEFL_NM_006158	1	S01792	3.1341420658939447
NEFL_NM_006158	1	S01873	7.58493995843503
NEFL_NM_006158	1	S02163	6.676394360746434
NEFL_NM_006158	1	S02242	3.086332004173665
NEFL_NM_006158	1	S02350	6.109803497410665
NEFL_NM_006158	1	S02375	5.094079797575268
NEFL_NM_006158	1	S02378	2.8180099707312345
NELL1_NM_006157	2	S00022	4.572441029624272
NELL1_NM_006157	2	S00035	5.380331184220349
NELL1_NM_006157	2	S00050	3.604201824719065
NELL1_NM_006157	2	S00213	4.47967034021931
NELL1_NM_006157	2	S00356	2.9284423375257544
NELL1_NM_006157	2	S00472	6.160036783226191
NELL1_NM_006157	2	S00501	6.168958873841691
NELL1_NM_006157	2	S00827	4.61847360308248
NELL1_NM_006157	2	S00829	2.9341994323883593
NELL1_NM_006157	2	S00831	4.748198217747067
NELL1_NM_006157	2	S00832	3.869308823058755
NELL1_NM_006157	2	S00836	3.5008402865180472
NELL1_NM_006157	2	S01248	7.060123062629862
NELL1_NM_006157	2	S01297	6.345976445298903
NELL1_NM_006157	2	S01366	4.310514629618781
NELL1_NM_006157	2	S01453	4.810422537839131
NELL1_NM_006157	2	S01512	5.649575223979308
NELL1_NM_006157	2	S01524	3.541415715819093
NELL1_NM_006157	2	S01542	3.55794917725477
NELL1_NM_006157	2	S01563	4.9721274111547915
NELL1_NM_006157	2	S01578	3.7928241248591408
NELL1_NM_006157	2	S01698	5.094219176362303
NELL1_NM_006157	2	S01728	4.527720953376412
NELL1_NM_006157	2	S01792	4.57962066293644
NELL1_NM_006157	2	S01861	5.823869070502078
NELL1_NM_006157	2	S01864	3.3685602396366856
NELL1_NM_006157	2	S02065	4.97914277389093
NELL1_NM_006157	2	S02120	4.770480220448582
NELL1_NM_006157	2	S02234	3.753615232377955
NELL1_NM_006157	2	S02241	3.5026615739061735
NELL1_NM_006157	2	S02244	3.41906016093538
NELL1_NM_006157	2	S02248	4.9963887464476215
NELL1_NM_006157	2	S02249	3.8011276078032017
NELL1_NM_006157	2	S02256	3.905235356109517
NELL1_NM_006157	2	S02284	4.419734383670857
NELL1_NM_006157	2	S02285	4.83822065657141
NELL1_NM_006157	2	S02287	5.290660311811355
NELL1_NM_006157	2	S02289	5.610390019450749
NELL1_NM_006157	2	S02291	3.9666334935196015
NELL1_NM_006157	2	S02299	3.4053593404477738
NELL1_NM_006157	2	S02322	3.7379895441859796
NELL1_NM_006157	2	S02342	3.5376066914952906
NELL1_NM_006157	2	S02347	3.486752981658802
NELL1_NM_006157	2	S02350	3.087661410313587
NELL1_NM_006157	2	S02351	4.2425948846989145
NELL1_NM_006157	2	S02352	4.268539193270154
NELL1_NM_006157	2	S02360	2.9503657607862808
NELL1_NM_006157	2	S02376	3.7466137444254546
NELL1_NM_006157	2	S02378	4.900958558053252
NELL1_NM_006157	2	S02397	4.614633290918752
NELL1_NM_006157	1	S00825	1.5277159497432733
NELL1_NM_006157	1	S00830	2.00202916557953
NELL1_NM_006157	1	S00837	0.18213163483146677
NELL1_NM_006157	1	S00838	2.684291373161776
NELL1_NM_006157	1	S01242	1.782760807921068
NELL1_NM_006157	1	S01494	1.1918784425463613
NELL1_NM_006157	1	S01556	0.5849047917653338
NELL1_NM_006157	1	S01873	4.3280786305164765e-6
NELL1_NM_006157	1	S02093	2.6716285280004195
NELL1_NM_006157	1	S02139	1.9885065540569662
NELL1_NM_006157	1	S02163	1.0180643893603616
NELL1_NM_006157	1	S02194	1.9679321851544986
NELL1_NM_006157	1	S02209	1.8241079517947882
NELL1_NM_006157	1	S02242	1.174591777273841
NELL1_NM_006157	1	S02243	1.4928837741338805
NELL1_NM_006157	1	S02246	0.17947155874092394
NELL1_NM_006157	1	S02255	4.3280786305164765e-6
NELL1_NM_006157	1	S02286	0.3188385759269686
NELL1_NM_006157	1	S02288	0.0827884128280424
NELL1_NM_006157	1	S02290	2.544364208611996
NELL1_NM_006157	1	S02293	1.3360776820257587
NELL1_NM_006157	1	S02294	1.6008786783005238
NELL1_NM_006157	1	S02295	2.034934066223244
NELL1_NM_006157	1	S02296	2.755455918884086
NELL1_NM_006157	1	S02297	0.7269175146381479
NELL1_NM_006157	1	S02298	0.1892514777490649
NELL1_NM_006157	1	S02328	2.622839008569869
NELL1_NM_006157	1	S02353	0.07890763304864884
NELL1_NM_006157	1	S02354	2.052266330259052
NELL1_NM_006157	1	S02375	4.3280786305164765e-6
NELL1_NM_006157	1	S02382	2.1686388267139876
NEUROD1_NM_002500	2	S00022	2.551218219560039
NEUROD1_NM_002500	2	S00035	0.5035563461816318
NEUROD1_NM_002500	2	S00050	2.192061570149302
NEUROD1_NM_002500	2	S00213	2.813452860587364
NEUROD1_NM_002500	2	S00356	0.8846823117861958
NEUROD1_NM_002500	2	S00825	0.9806315070492643
NEUROD1_NM_002500	2	S00827	2.4712941300172395
NEUROD1_NM_002500	2	S00829	0.010258512815854626
NEUROD1_NM_002500	2	S00831	0.9424349320622282
NEUROD1_NM_002500	2	S00836	1.2785795504584234
NEUROD1_NM_002500	2	S00837	0.012339826400409468
NEUROD1_NM_002500	2	S01248	0.31886749139460124
NEUROD1_NM_002500	2	S01297	2.359217531570445
NEUROD1_NM_002500	2	S01366	0.2883491115503608
NEUROD1_NM_002500	2	S01453	1.4524636516435505
NEUROD1_NM_002500	2	S01512	1.2489476695861226
NEUROD1_NM_002500	2	S01524	2.315937144798106
NEUROD1_NM_002500	2	S01542	0
NEUROD1_NM_002500	2	S01563	1.40533891584755
NEUROD1_NM_002500	2	S01578	1.978645943887607
NEUROD1_NM_002500	2	S01728	1.946154415456799
NEUROD1_NM_002500	2	S01861	1.8959346315123287
NEUROD1_NM_002500	2	S01864	0.8774592159162276
NEUROD1_NM_002500	2	S02093	2.2736143536353386
NEUROD1_NM_002500	2	S02120	2.4877795920739145
NEUROD1_NM_002500	2	S02209	0.010609425999273298
NEUROD1_NM_002500	2	S02242	2.5561203647975743
NEUROD1_NM_002500	2	S02244	3.09243918451641
NEUROD1_NM_002500	2	S02246	0.045435980942679664
NEUROD1_NM_002500	2	S02249	0.7445288282718209
NEUROD1_NM_002500	2	S02255	1.8912014051201176
NEUROD1_NM_002500	2	S02256	0.1532657645060982
NEUROD1_NM_002500	2	S02284	0.7106021418815918
NEUROD1_NM_002500	2	S02285	0.8153483504662606
NEUROD1_NM_002500	2	S02286	0.014775184680966098
NEUROD1_NM_002500	2	S02287	0.8941153999561672
NEUROD1_NM_002500	2	S02288	0.021373120389881022
NEUROD1_NM_002500	2	S02290	0.5680019368023935
NEUROD1_NM_002500	2	S02291	0.16313543654325452
NEUROD1_NM_002500	2	S02295	0.894016808894274
NEUROD1_NM_002500	2	S02296	0.059244509829435237
NEUROD1_NM_002500	2	S02297	0.10265947496734205
NEUROD1_NM_002500	2	S02298	0
NEUROD1_NM_002500	2	S02299	1.3760013707919696
NEUROD1_NM_002500	2	S02322	2.819238989408353
NEUROD1_NM_002500	2	S02328	2.685482718067258
NEUROD1_NM_002500	2	S02347	2.451701709600738
NEUROD1_NM_002500	2	S02352	1.4202829684436828
NEUROD1_NM_002500	2	S02353	0.29111668417681236
NEUROD1_NM_002500	2	S02354	1.4941493209001897
NEUROD1_NM_002500	2	S02376	0.03632749181776505
NEUROD1_NM_002500	2	S02382	1.7816282921090054
NEUROD1_NM_002500	2	S02397	2.7481907023208247
NEUROD1_NM_002500	1	S00472	5.547505354312912
NEUROD1_NM_002500	1	S00501	5.226947745088222
NEUROD1_NM_002500	1	S00830	5.199051950738115
NEUROD1_NM_002500	1	S00832	6.3748290954124895
NEUROD1_NM_002500	1	S00838	3.528371277960719
NEUROD1_NM_002500	1	S01242	6.16363558860227
NEUROD1_NM_002500	1	S01494	5.625276334966744
NEUROD1_NM_002500	1	S01556	3.9569859246125763
NEUROD1_NM_002500	1	S01698	4.621436528961593
NEUROD1_NM_002500	1	S01792	5.369996840064843
NEUROD1_NM_002500	1	S01873	6.6727364779374465
NEUROD1_NM_002500	1	S02065	4.751378022449154
NEUROD1_NM_002500	1	S02139	6.444108789030719
NEUROD1_NM_002500	1	S02163	7.49003254938624
NEUROD1_NM_002500	1	S02194	3.9658489159521886
NEUROD1_NM_002500	1	S02234	5.5383146651592865
NEUROD1_NM_002500	1	S02241	6.190828167364637
NEUROD1_NM_002500	1	S02243	4.234861489513038
NEUROD1_NM_002500	1	S02248	4.961118574531679
NEUROD1_NM_002500	1	S02289	4.145041551154568
NEUROD1_NM_002500	1	S02293	7.008619101267921
NEUROD1_NM_002500	1	S02294	6.969990815630793
NEUROD1_NM_002500	1	S02342	5.94751655007191
NEUROD1_NM_002500	1	S02350	5.061724363300767
NEUROD1_NM_002500	1	S02351	5.25138962068698
NEUROD1_NM_002500	1	S02360	6.460219967198781
NEUROD1_NM_002500	1	S02375	4.329755085744747
NEUROD1_NM_002500	1	S02378	4.672000957488104
NEUROD4_NM_021191	2	S00022	0.6374776318123524
NEUROD4_NM_021191	2	S00035	0
NEUROD4_NM_021191	2	S00050	0.2950846891199688
NEUROD4_NM_021191	2	S00213	0.5283252646277138
NEUROD4_NM_021191	2	S00356	0.9018249704383177
NEUROD4_NM_021191	2	S00472	1.7582903834448977
NEUROD4_NM_021191	2	S00501	0.792603014799635
NEUROD4_NM_021191	2	S00825	1.1603910169346792
NEUROD4_NM_021191	2	S00827	2.0147730426864894
NEUROD4_NM_021191	2	S00829	0.007682059764258633
NEUROD4_NM_021191	2	S00831	0.27505950818389535
NEUROD4_NM_021191	2	S00836	0.2735015671156212
NEUROD4_NM_021191	2	S00837	0
NEUROD4_NM_021191	2	S01248	0
NEUROD4_NM_021191	2	S01297	0.04021492363791129
NEUROD4_NM_021191	2	S01366	0.03684510911582394
NEUROD4_NM_021191	2	S01453	0.7362385812546728
NEUROD4_NM_021191	2	S01512	1.2384322553654419
NEUROD4_NM_021191	2	S01542	0
NEUROD4_NM_021191	2	S01563	1.1992043253959812
NEUROD4_NM_021191	2	S01578	0.38731290597847967
NEUROD4_NM_021191	2	S01728	0.05670698448648303
NEUROD4_NM_021191	2	S01861	1.3022605522447106
NEUROD4_NM_021191	2	S02065	1.375406489699837
NEUROD4_NM_021191	2	S02093	1.9290031696081367
NEUROD4_NM_021191	2	S02120	0.8586414987390782
NEUROD4_NM_021191	2	S02209	0
NEUROD4_NM_021191	2	S02242	0.24130204641486042
NEUROD4_NM_021191	2	S02243	0.43468960341498875
NEUROD4_NM_021191	2	S02244	1.9921411933266027
NEUROD4_NM_021191	2	S02246	0.017169373016427084
NEUROD4_NM_021191	2	S02249	0
NEUROD4_NM_021191	2	S02255	0.00799342840865627
NEUROD4_NM_021191	2	S02256	0.015046478270441565
NEUROD4_NM_021191	2	S02284	1.9713577734487844
NEUROD4_NM_021191	2	S02285	0.015700228979133247
NEUROD4_NM_021191	2	S02286	0.016577616288094368
NEUROD4_NM_021191	2	S02287	0.32225468407611835
NEUROD4_NM_021191	2	S02288	0
NEUROD4_NM_021191	2	S02290	0.1490251849908978
NEUROD4_NM_021191	2	S02291	0.1462563732403304
NEUROD4_NM_021191	2	S02295	0.03215304732422887
NEUROD4_NM_021191	2	S02296	0.037224764597618795
NEUROD4_NM_021191	2	S02297	0
NEUROD4_NM_021191	2	S02298	0
NEUROD4_NM_021191	2	S02299	0.2562848627019331
NEUROD4_NM_021191	2	S02322	0.26173419232532535
NEUROD4_NM_021191	2	S02328	1.4134153591158396
NEUROD4_NM_021191	2	S02347	0.05682904307290781
NEUROD4_NM_021191	2	S02351	0.997314811242776
NEUROD4_NM_021191	2	S02352	0.9467286146988099
NEUROD4_NM_021191	2	S02353	0.031454483894600545
NEUROD4_NM_021191	2	S02354	0.3252873914901316
NEUROD4_NM_021191	2	S02376	0.5057080413020234
NEUROD4_NM_021191	2	S02382	0.007606000989315576
NEUROD4_NM_021191	2	S02397	0.2257870018912205
NEUROD4_NM_021191	1	S00830	2.5904056069737855
NEUROD4_NM_021191	1	S00832	5.148828378918918
NEUROD4_NM_021191	1	S00838	3.121298937295193
NEUROD4_NM_021191	1	S01242	4.831010756135914
NEUROD4_NM_021191	1	S01494	4.7424590037184915
NEUROD4_NM_021191	1	S01524	2.2461982807209435
NEUROD4_NM_021191	1	S01556	3.9318815794151254
NEUROD4_NM_021191	1	S01698	2.566924721625411
NEUROD4_NM_021191	1	S01792	3.020484422065084
NEUROD4_NM_021191	1	S01864	2.5627137802583397
NEUROD4_NM_021191	1	S01873	4.436788150748929
NEUROD4_NM_021191	1	S02139	5.503056095384332
NEUROD4_NM_021191	1	S02163	2.839217899979417
NEUROD4_NM_021191	1	S02194	2.3731748907531163
NEUROD4_NM_021191	1	S02234	3.7244319957599523
NEUROD4_NM_021191	1	S02241	4.147860222731589
NEUROD4_NM_021191	1	S02248	2.7428168251479925
NEUROD4_NM_021191	1	S02289	3.639984576783334
NEUROD4_NM_021191	1	S02293	5.623890266838721
NEUROD4_NM_021191	1	S02294	5.499909651200733
NEUROD4_NM_021191	1	S02342	3.653667701799741
NEUROD4_NM_021191	1	S02350	5.482070592493806
NEUROD4_NM_021191	1	S02360	4.710001881093074
NEUROD4_NM_021191	1	S02375	2.2014958576524224
NEUROD4_NM_021191	1	S02378	2.799344315055306
NEUROG2_NM_024019	1	S00022	1.4999606604656992
NEUROG2_NM_024019	1	S00035	0.1621971435396215
NEUROG2_NM_024019	1	S00213	0.014399573036406682
NEUROG2_NM_024019	1	S00356	0.7676920832661466
NEUROG2_NM_024019	1	S00472	1.3657485196208876
NEUROG2_NM_024019	1	S00501	1.2995084340742304
NEUROG2_NM_024019	1	S00825	0.048158049182701806
NEUROG2_NM_024019	1	S00827	1.2426086028840462
NEUROG2_NM_024019	1	S00829	0.4157694812873668
NEUROG2_NM_024019	1	S00831	0.07362009259183418
NEUROG2_NM_024019	1	S00836	0.20067132528276288
NEUROG2_NM_024019	1	S00837	0.6784938317083408
NEUROG2_NM_024019	1	S01242	0.72512512616499325
NEUROG2_NM_024019	1	S01248	0.36289400820246553
NEUROG2_NM_024019	1	S01297	0.08263855895097957
NEUROG2_NM_024019	1	S01366	0.013275009958402278
NEUROG2_NM_024019	1	S01453	0.1351684036341099
NEUROG2_NM_024019	1	S01494	0.052219718807415834
NEUROG2_NM_024019	1	S01512	0.05110198443260406
NEUROG2_NM_024019	1	S01542	0.15333581644535904
NEUROG2_NM_024019	1	S01556	0.21464582265937918
NEUROG2_NM_024019	1	S01563	0.17354962390679418
NEUROG2_NM_024019	1	S01698	0.3147997580300378
NEUROG2_NM_024019	1	S01728	1.3618413343654505
NEUROG2_NM_024019	1	S01873	2.0063447064942617
NEUROG2_NM_024019	1	S02065	0.6970754288353513
NEUROG2_NM_024019	1	S02093	1.770427360728983
NEUROG2_NM_024019	1	S02120	0.4759346809922019
NEUROG2_NM_024019	1	S02139	0
NEUROG2_NM_024019	1	S02163	0.8838975995135357
NEUROG2_NM_024019	1	S02209	1.3233354785557054
NEUROG2_NM_024019	1	S02241	0.22327672842021404
NEUROG2_NM_024019	1	S02243	0.8136913181346807
NEUROG2_NM_024019	1	S02244	0.224124264292541
NEUROG2_NM_024019	1	S02246	0.01534626973826571
NEUROG2_NM_024019	1	S02248	1.1875143981928162
NEUROG2_NM_024019	1	S02249	1.167088119822841
NEUROG2_NM_024019	1	S02255	0
NEUROG2_NM_024019	1	S02256	0.05306266640832223
NEUROG2_NM_024019	1	S02284	0.5214387546025128
NEUROG2_NM_024019	1	S02285	0
NEUROG2_NM_024019	1	S02287	0.4706066229497733
NEUROG2_NM_024019	1	S02289	1.2262248952117123
NEUROG2_NM_024019	1	S02290	1.0178364124245751
NEUROG2_NM_024019	1	S02295	0
NEUROG2_NM_024019	1	S02296	0.09139518601170002
NEUROG2_NM_024019	1	S02297	0.08780225897708777
NEUROG2_NM_024019	1	S02298	0.07157597165853635
NEUROG2_NM_024019	1	S02322	0.13160001971671184
NEUROG2_NM_024019	1	S02328	0.5453219759935989
NEUROG2_NM_024019	1	S02347	0.39171273815218693
NEUROG2_NM_024019	1	S02350	0.5634744633633365
NEUROG2_NM_024019	1	S02353	0
NEUROG2_NM_024019	1	S02375	0.6876985590255335
NEUROG2_NM_024019	1	S02376	0.19879334825067657
NEUROG2_NM_024019	1	S02378	1.3472404379334313
NEUROG2_NM_024019	1	S02397	0
NEUROG2_NM_024019	2	S00050	2.5061068098422807
NEUROG2_NM_024019	2	S00830	6.223121313420424
NEUROG2_NM_024019	2	S00832	3.5746101773613486
NEUROG2_NM_024019	2	S00838	3.49527303583523
NEUROG2_NM_024019	2	S01524	5.409760897543401
NEUROG2_NM_024019	2	S01578	2.3373371701830834
NEUROG2_NM_024019	2	S01792	4.572137816303143
NEUROG2_NM_024019	2	S01861	3.148859284128634
NEUROG2_NM_024019	2	S01864	4.39897279509194
NEUROG2_NM_024019	2	S02194	3.159792238602248
NEUROG2_NM_024019	2	S02234	3.0486023939559685
NEUROG2_NM_024019	2	S02242	2.2969301520994088
NEUROG2_NM_024019	2	S02286	4.5001455539340105
NEUROG2_NM_024019	2	S02288	2.562125171859494
NEUROG2_NM_024019	2	S02291	3.3137726150653544
NEUROG2_NM_024019	2	S02293	5.698485207656823
NEUROG2_NM_024019	2	S02294	5.74759685989925
NEUROG2_NM_024019	2	S02299	3.2329001629107195
NEUROG2_NM_024019	2	S02342	3.7443010517333297
NEUROG2_NM_024019	2	S02351	6.122028662687662
NEUROG2_NM_024019	2	S02352	4.981108286318887
NEUROG2_NM_024019	2	S02354	2.9095177542790918
NEUROG2_NM_024019	2	S02360	3.4284921659336303
NEUROG2_NM_024019	2	S02382	3.506208389306745
NEUROG3_NM_020999	2	S00022	2.760071878023192
NEUROG3_NM_020999	2	S00472	5.221212020126688
NEUROG3_NM_020999	2	S00827	4.2398486224431355
NEUROG3_NM_020999	2	S00832	2.839683514679207
NEUROG3_NM_020999	2	S00836	3.6482583427507347
NEUROG3_NM_020999	2	S00838	2.0624705973989914
NEUROG3_NM_020999	2	S01297	2.878427160230927
NEUROG3_NM_020999	2	S01698	2.820522104282933
NEUROG3_NM_020999	2	S01728	3.3798468852680483
NEUROG3_NM_020999	2	S01861	2.7205914895283487
NEUROG3_NM_020999	2	S01864	6.043375129446858
NEUROG3_NM_020999	2	S02120	5.24121477850752
NEUROG3_NM_020999	2	S02194	3.1417221511001006
NEUROG3_NM_020999	2	S02234	2.4398970241644857
NEUROG3_NM_020999	2	S02241	2.6452681855583946
NEUROG3_NM_020999	2	S02244	4.526062549956773
NEUROG3_NM_020999	2	S02248	4.9831486703300785
NEUROG3_NM_020999	2	S02249	3.755752859606722
NEUROG3_NM_020999	2	S02284	4.103682265998006
NEUROG3_NM_020999	2	S02285	2.2525428218124905
NEUROG3_NM_020999	2	S02289	6.315408635245541
NEUROG3_NM_020999	2	S02290	3.5349580265838956
NEUROG3_NM_020999	2	S02293	2.3137160298846777
NEUROG3_NM_020999	2	S02294	2.3257030129084386
NEUROG3_NM_020999	2	S02299	2.947638106716957
NEUROG3_NM_020999	2	S02322	2.4520550476431073
NEUROG3_NM_020999	2	S02347	2.684827712300056
NEUROG3_NM_020999	2	S02350	2.7965852954881143
NEUROG3_NM_020999	2	S02351	4.3442817028485585
NEUROG3_NM_020999	2	S02352	4.6869990812580165
NEUROG3_NM_020999	2	S02354	4.314776270414365
NEUROG3_NM_020999	2	S02360	3.7143774151832094
NEUROG3_NM_020999	2	S02376	3.290465690540621
NEUROG3_NM_020999	2	S02382	2.1541359833415172
NEUROG3_NM_020999	1	S00035	0.03321647211857401
NEUROG3_NM_020999	1	S00050	1.2220626247774875
NEUROG3_NM_020999	1	S00213	1.9151384259244562
NEUROG3_NM_020999	1	S00356	0.6325781289510443
NEUROG3_NM_020999	1	S00501	0.4448091032998009
NEUROG3_NM_020999	1	S00825	0.3129230235411494
NEUROG3_NM_020999	1	S00829	0.1282960408885385
NEUROG3_NM_020999	1	S00830	1.2496031035261703
NEUROG3_NM_020999	1	S00831	1.392976789810754
NEUROG3_NM_020999	1	S00837	0.2860022552003514
NEUROG3_NM_020999	1	S01242	1.0153619713839575
NEUROG3_NM_020999	1	S01248	0.3104680959476009
NEUROG3_NM_020999	1	S01366	0.5538804680060165
NEUROG3_NM_020999	1	S01453	0.12232020101228705
NEUROG3_NM_020999	1	S01494	0
NEUROG3_NM_020999	1	S01512	1.8849221734813832
NEUROG3_NM_020999	1	S01524	0.6455310517625958
NEUROG3_NM_020999	1	S01542	0.03465662798291695
NEUROG3_NM_020999	1	S01556	0.06489664401453597
NEUROG3_NM_020999	1	S01563	0.6712571347883936
NEUROG3_NM_020999	1	S01578	0.8015916066219535
NEUROG3_NM_020999	1	S01792	0.03350828321828412
NEUROG3_NM_020999	1	S01873	0.39426388482437974
NEUROG3_NM_020999	1	S02065	0.1921651216772679
NEUROG3_NM_020999	1	S02093	0.15809785090636588
NEUROG3_NM_020999	1	S02139	1.500776563520308
NEUROG3_NM_020999	1	S02163	0
NEUROG3_NM_020999	1	S02209	0
NEUROG3_NM_020999	1	S02242	0.6900531909999625
NEUROG3_NM_020999	1	S02243	0.08048166427908304
NEUROG3_NM_020999	1	S02246	0.0297214335361673
NEUROG3_NM_020999	1	S02255	0.10734104524838134
NEUROG3_NM_020999	1	S02256	0.07685184564417405
NEUROG3_NM_020999	1	S02286	0.019179532254708493
NEUROG3_NM_020999	1	S02287	0.055773172068223076
NEUROG3_NM_020999	1	S02288	0.054824865908842405
NEUROG3_NM_020999	1	S02291	0.7236730114669437
NEUROG3_NM_020999	1	S02295	1.3046512158946475
NEUROG3_NM_020999	1	S02296	0.026026638332547807
NEUROG3_NM_020999	1	S02297	0
NEUROG3_NM_020999	1	S02298	0
NEUROG3_NM_020999	1	S02328	0.053292096561879845
NEUROG3_NM_020999	1	S02342	0.9209335089119736
NEUROG3_NM_020999	1	S02353	0.06709622763567996
NEUROG3_NM_020999	1	S02375	0.1713477587710728
NEUROG3_NM_020999	1	S02378	1.048403606697179
NEUROG3_NM_020999	1	S02397	0.09571652194489214
NFIB_NM_001190738	2	S00022	2.8853871964746634e-6
NFIB_NM_001190738	2	S00035	1.8754913624940893e-5
NFIB_NM_001190738	2	S00050	0.11029107339208702
NFIB_NM_001190738	2	S00213	2.3082935991251e-5
NFIB_NM_001190738	2	S00356	4.3280786305164765e-6
NFIB_NM_001190738	2	S00472	8.656144276855489e-6
NFIB_NM_001190738	2	S00501	2.8853871964746634e-6
NFIB_NM_001190738	2	S00825	0.19495820711585898
NFIB_NM_001190738	2	S00827	1.4426943194232382e-6
NFIB_NM_001190738	2	S00829	4.3280786305164765e-6
NFIB_NM_001190738	2	S00830	1.4426943194232382e-6
NFIB_NM_001190738	2	S00831	2.8853871964746634e-6
NFIB_NM_001190738	2	S00832	0.15973250853421977
NFIB_NM_001190738	2	S00836	1.4426943194232382e-6
NFIB_NM_001190738	2	S00837	0
NFIB_NM_001190738	2	S00838	0.9571360388363941
NFIB_NM_001190738	2	S01242	1.0964065681532342e-4
NFIB_NM_001190738	2	S01248	6.203455302491568e-5
NFIB_NM_001190738	2	S01297	7.213457170864175e-6
NFIB_NM_001190738	2	S01366	1.4426943194232382e-6
NFIB_NM_001190738	2	S01453	2.8853871964746634e-6
NFIB_NM_001190738	2	S01494	1.4426943194232382e-6
NFIB_NM_001190738	2	S01512	7.730773756834784e-4
NFIB_NM_001190738	2	S01542	1.8241853632585332
NFIB_NM_001190738	2	S01556	3.4764761499898075e-4
NFIB_NM_001190738	2	S01563	7.213457170864175e-6
NFIB_NM_001190738	2	S01698	8.656144276855489e-6
NFIB_NM_001190738	2	S01728	0.18467892470388536
NFIB_NM_001190738	2	S01792	0.20441119674368766
NFIB_NM_001190738	2	S01861	5.770768621871905e-6
NFIB_NM_001190738	2	S01864	2.5968277022315334e-5
NFIB_NM_001190738	2	S01873	0.6056090621857165
NFIB_NM_001190738	2	S02065	3.3181604353612144e-5
NFIB_NM_001190738	2	S02093	3.462426549184579e-5
NFIB_NM_001190738	2	S02120	2.8853871964746634e-6
NFIB_NM_001190738	2	S02139	1.4873474240930973
NFIB_NM_001190738	2	S02163	4.1837549544325504e-5
NFIB_NM_001190738	2	S02194	2.1640263311907132e-5
NFIB_NM_001190738	2	S02209	4.1837549544325504e-5
NFIB_NM_001190738	2	S02234	7.213457170864175e-6
NFIB_NM_001190738	2	S02243	4.3280786305164765e-6
NFIB_NM_001190738	2	S02244	0.3562486272290807
NFIB_NM_001190738	2	S02246	3.173894177242948e-5
NFIB_NM_001190738	2	S02248	7.213457170864175e-6
NFIB_NM_001190738	2	S02249	8.656144276855489e-6
NFIB_NM_001190738	2	S02255	3.606692518745365e-5
NFIB_NM_001190738	2	S02256	4.3280786305164765e-6
NFIB_NM_001190738	2	S02284	0.001750369520184097
NFIB_NM_001190738	2	S02285	0.040495503439759495
NFIB_NM_001190738	2	S02286	1.466214676077528
NFIB_NM_001190738	2	S02288	2.611041731859815e-4
NFIB_NM_001190738	2	S02289	3.0296277748935585e-5
NFIB_NM_001190738	2	S02290	0.2610722090455434
